,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,1.0552950205391418,0.028376864186349687,0.0005479626945392867,0.001195181174456978,0.17677169526818393,0.00325566810143065,0.0027299093319906632,0.0008634672688400791,0.0006122896387567667,0.0005227758278547314,0.0038834129039331156,0.003942663700078313,0.005225862814348531,0.0007321837740341817,0.0004978680558311632,0.0006602985184132677,0.0006244575178977882,0.0005468238018077398,0.0005488754828122881,0.0006375576732942117,0.000517746274209103,0.000910807568404614,0.0007004636703240568,0.0006560566124806494,0.0004460520208470056,0.0005998690851477609,0.0009309276696111029,0.00032117228393115495,0.0011840763839536098,0.0008182924203408039,0.0004141328789003364,0.0018059136577128804,0.0007705192564043157,0.00046075639121876316,0.00031085437910384397,0.024295760541332305,0.00043125631388580036,0.00042922265862475417,0.000478971184233302,0.00025652956928476405,0.0003479146831443146,0.00036340078275851214,0.00041112068722869724,0.0003405917268330498,0.00031399034947788483,0.0003386036643749271,0.0006689591380466175,0.0003454316701144532,0.0006968862838010204,0.001530172088596799,0.003264998054959059,0.0006294153710358796,0.0049310930719013366,0.0009005826964047465,0.0,0.0
1,0.0012067292945482403,1.1767286435190403,0.00029600208075155514,0.0020885959284773084,0.0004918945143954774,0.00023326726557875699,0.07813244015514223,0.003847504272170035,0.0005686113656477931,8.688378619828134e-05,0.0003696594001343318,0.0002232995858513748,0.0005180087315327877,0.00034762048361295847,0.0001820940695846867,0.00036902282803731357,0.0001954012886323385,0.0001584873351972231,0.00021033439087408745,0.00017325875861781773,0.000907149330356025,0.004124713342947443,0.0002683094156528437,0.00026529209729252466,0.00019860107947049433,0.00020309603703588772,0.0014022509153560846,8.4449140057259e-05,0.00010891809484100642,0.00015263021861072746,9.171296153828605e-05,7.953937376218044e-05,9.774734656117772e-05,0.00011790035827812943,9.18199920960488e-05,0.00030212856547905305,0.0001553213292764623,0.00010437038088874557,0.00013188387326968672,6.219285209596061e-05,7.487245488472227e-05,7.656260630877587e-05,6.047332314942902e-05,0.00014305543234268317,7.494722039573294e-05,0.00016127343128815693,9.467576785874897e-05,0.00020813634222849645,0.00016617460415840053,0.00021974349503470182,0.00013982408904886147,8.614458953583183e-05,0.00011207460556018031,0.0004650681316651912,0.0,0.0
2,2.8217542015733702e-05,1.7616627128104228e-06,1.0131287125819126,3.215208914546693e-06,0.0004207170174883542,2.3754817769677715e-06,1.7456767953391677e-06,1.8186242724962874e-06,1.7802255382355982e-06,1.0733365174901716e-06,8.764762444742612e-06,1.0073207274019745e-05,1.8171307672208628e-06,1.678656546350648e-06,1.2112051151952747e-06,1.6726990285808856e-06,1.831022341656945e-06,1.6034817361036326e-06,1.5011524682868402e-06,1.456940826809101e-06,1.3759849373604995e-06,1.624824428052982e-05,2.3353128445745275e-06,1.0934556789019265e-06,7.220808347575831e-07,9.57486017403528e-07,1.8881151291930891e-06,5.854282884166673e-07,2.9179476023412985e-06,1.873948096375473e-06,1.2842815276870417e-06,1.040555252992235e-05,2.9593060262421818e-06,1.2550658957962803e-06,6.614314553116613e-07,0.00020777330454180631,1.10903641903581e-06,1.5834104485776262e-06,1.1495379359708944e-06,6.450584379434824e-07,9.325586218816101e-07,1.0121928240346606e-06,1.6259064260393322e-06,4.058947173702673e-07,7.114660624701259e-07,6.782567176479633e-07,1.2183878095795467e-06,8.071491607546525e-07,1.2116904320645325e-06,6.907053192697392e-07,4.807608258199592e-06,1.1420766634228346e-06,2.705761129201922e-05,5.951223447390318e-06,0.0,0.0
3,0.0006613647478073704,0.00033249645479120366,0.00041209228948238524,1.0023888969994923,0.0006631840028446951,0.0004726496287595975,0.0006347844151169789,0.000785230342357247,0.0003493765159744747,0.012232442680243587,0.0011484422022811,0.0003166846877473355,0.0005738502737955416,0.0021332793668856634,0.002560652318292914,0.0005467965719310045,0.00031052415034718334,0.00047678251914610987,0.00044143119776816675,0.00044334559329593527,0.000405838845665731,0.00042390661680896305,0.0005079894670828259,0.0031641575174006396,0.0007673521240686115,0.00041983919905012087,0.0007538581966052776,0.0002501767430322726,0.00032449389987211776,0.0004628423639476499,0.00043994093525670844,0.0007882344629856788,0.0017608713625985887,0.00038731807561323214,0.0003017668695116371,0.0004985948213943382,0.00022155918924503964,0.0001687038349108145,0.00032557225927808234,0.00013128183365158783,0.0002083607488280253,0.00019599682864158982,0.00016767596068662828,0.0001564736296653745,0.0001812314471426754,0.0002394678561746295,0.00022991666175662645,0.00017959366125201563,0.0002423252281486753,0.0001848454623051889,0.00027746338711883556,0.00012698178942368118,0.00020405902789680613,0.0002005833552240808,0.0,0.0
4,0.07546777158344962,0.003932859495326276,0.002175254955197746,0.0026676018056230166,1.16123447536059,0.004521249803329693,0.0031422334173242345,0.0027037626732946724,0.0022086757331689633,0.0022545833222748246,0.018255707872727844,0.011142974374381054,0.003214373107671235,0.0026483208596588667,0.002002040199072605,0.0020680217470293756,0.0024835814502481767,0.002048787659903788,0.0019117226721880917,0.0018241093509623724,0.0017757374776928782,0.0034723985404728147,0.0027361444797486,0.0019756712977157796,0.0012654892938056951,0.001709844828980601,0.002948303207970091,0.0010416089433739513,0.0022929645764242666,0.0020676980504589918,0.0013901954746199138,0.007506531226960813,0.0029793247484020385,0.0014901475938470846,0.0009499910722306146,0.12648592723323204,0.001308223904138464,0.0016494683655802333,0.0017608159098917392,0.0009080040602575113,0.0012071582243709223,0.0011842419097178357,0.0014545031864783894,0.0007223405752602891,0.0010618233009972232,0.0011463580110789148,0.0023663750229700018,0.0011530226350276711,0.001926830830373172,0.0010783736147830891,0.0097540686545035,0.002626342741310369,0.02443907444761104,0.002527888670709685,0.0,0.0
5,0.0004011730379816512,0.00024593332289974404,0.00028522090658555254,0.00016286641806639068,0.0004339806094032479,1.0004004444614827,0.0003828724053929589,0.00034281634864359383,0.0002640700523945396,9.325264575271273e-05,0.0002223283010533611,0.00026315679399346517,0.0004143278911778725,0.0002561295155653967,0.00016027434515951847,0.0002608524376835286,0.0002717241655966396,0.00028407142268486584,0.0002420360964985382,0.0002958526175214449,0.000248878273049043,0.0003524255527845823,0.00028702495170957045,0.00015132049152584158,0.00013374196052134033,0.0001914489639062177,0.00041189314851665143,0.00017104336501742209,0.00014255228899276998,0.00021357628300334305,0.00011284824698838519,0.00011749324468399939,0.00012390336637928755,0.00011698768635469211,0.00010816702565204334,0.00037830037019567406,0.00017135007228901832,9.161307704092962e-05,0.00020069011823878525,0.0001199528250297021,0.00012581004193059584,0.00011476503908438104,0.00010233723090032216,8.413644702790895e-05,0.00010466955652494254,0.00012744006470157668,0.0001220359782373785,0.00011745713977600224,0.00014638517989589214,0.00013685656479347865,0.00011492261859668587,5.767134013557383e-05,0.00020809808890738253,0.00012275060112387464,0.0,0.0
6,0.0025836824471274526,0.03663239857090194,0.0029993325392308695,0.006330679799946628,0.0024608386679029017,0.001990002152370267,1.1788392590213963,0.010149191855267987,0.0023653095467130888,0.0006016215921336685,0.002252996402046908,0.001753480881939647,0.0024216203355837923,0.0029806954151248843,0.001791907424957373,0.002793459603954204,0.0018395024741717052,0.0014746551982295147,0.002068183959437667,0.0016855622188022643,0.009608450542273628,0.031960476422149414,0.0025820761707226695,0.002701151551301563,0.0020115340134683533,0.0019940745696722536,0.014743683372384643,0.000827304409507856,0.0009798170002036928,0.0013718832652349735,0.0008763240687921175,0.0007174766283708533,0.0008256468680982834,0.0011492325416992705,0.000867440986945284,0.001942526889309898,0.0010310469886673872,0.0009399719821392311,0.0012791444704573648,0.00043870889609150845,0.0006639644510294611,0.0007028176843239284,0.0005263727131304771,0.0014938027346115686,0.0006702087862407233,0.000853582675012161,0.0008458427437198302,0.0020579228548314016,0.0015598203039254546,0.0014717796501416706,0.0011517327872967052,0.000871425431706235,0.0008291096161870263,0.004198155577583097,0.0,0.0
7,0.0032793396266868795,0.0029309175289108386,0.006675975007744945,0.007417305998282634,0.015155379520735543,0.010479260750806565,0.009960921252029813,1.1969892747802071,0.137212703928118,0.001527004098747908,0.009162949544293834,0.009487397378258126,0.00584269144514165,0.006038794391196719,0.0018048353346681928,0.003194154895241514,0.005131701815086203,0.004602832521515734,0.00249633648893021,0.0019548685746166084,0.0025174277972823942,0.007696748228448443,0.0030931685154112596,0.0016099894279336744,0.0013909711938910985,0.0018655687980887615,0.0029917968734846753,0.0013022920141598467,0.004422157121272912,0.006818995066851031,0.0011864953022268638,0.0011409428800971142,0.0013514418028035627,0.0012699051324288433,0.002166542165937302,0.0035053177212458968,0.018926485071760278,0.0034507482479962034,0.002606332768304574,0.0028831900458047128,0.002657340024108867,0.0017348787844318329,0.0014492561142540297,0.0006347485604050688,0.003044829958068416,0.0029388142328282754,0.0023619524804230738,0.004942181119110786,0.005526772250129144,0.0023976504488899,0.0015540850625772394,0.0010175032733368014,0.0021777131893594474,0.0016079605247994243,0.0,0.0
8,0.0031356761634332053,0.0027468201839318945,0.0039673007856061,0.003325519571046555,0.0040833166141072685,0.007384634810796367,0.00458042162496518,0.006585413302388418,1.1090217912859222,0.0012516355825591353,0.0029000889635380483,0.003649232666519135,0.003098516338314684,0.00327234695990543,0.0025332616152096785,0.002732214524899919,0.004128054460986563,0.0033618831255671426,0.0030233359068421346,0.0032597155254272055,0.002933324953118555,0.0056915529085919654,0.0031252743382680407,0.0023877102780591928,0.0025284687359757737,0.004822939987937648,0.0021423224761855926,0.004086609961086332,0.003614882539876333,0.013690176472325217,0.0027604651490136167,0.0018561318243937787,0.002403827932839375,0.002271346504698341,0.008965169025171247,0.003466793170318026,0.08562462644058517,0.018593109762600587,0.01079490062861807,0.011151408158329643,0.009661455741160532,0.005553865835724675,0.004120868236760813,0.0012057483871501912,0.008109048501665475,0.006153492468241798,0.004179339147183142,0.012551648366937647,0.011474247100448039,0.006022570474725674,0.0048642981296688394,0.0032762402929258218,0.0028417730662749934,0.004215821194335176,0.0,0.0
9,0.016747789065066895,0.008177760041358674,0.011612623449610575,0.011894193579458787,0.007720292930434432,0.005743516032794201,0.006776880828590289,0.005643570294010972,0.003560798169792349,1.0486303829978412,0.031188165014863076,0.005035966513356196,0.006056076389836471,0.011430168489487792,0.015448779719758929,0.003958669540839594,0.004049530563305438,0.003742699274918444,0.003499051054451175,0.0032241728187939393,0.00452402088667103,0.004921670082269572,0.004104074969968686,0.01026712586531101,0.0038036881938485426,0.004689158733979478,0.007847101469071749,0.002759299913974533,0.008822526719434443,0.004305818593968349,0.01221786654132362,0.0386347206885621,0.1168134775433236,0.012836337032017153,0.008936829320245657,0.004164451657249686,0.0035222982408869897,0.0030755348278628286,0.0026972356690680263,0.001912169928520151,0.0015630573160341256,0.0016096973289283748,0.0015269006210456234,0.0009946795742269904,0.0019405340480279862,0.001900362187368931,0.0024926128711132913,0.002186353424555469,0.0036892991181726145,0.0026961580126495226,0.00415288026340001,0.0017325315520908752,0.002109676504975164,0.003015973791285303,0.0,0.0
10,0.0165478027117869,0.0070027680526959755,0.0038809959605003333,0.005065328361361951,0.008795099505743335,0.021943707897526865,0.016164552741875792,0.014653566356160231,0.013020850122089448,0.012862228467121001,1.0592506373749058,0.021023255598416155,0.050121135738469956,0.011564124283491376,0.010712495842429209,0.006453108044529871,0.005761920408693786,0.004954707463054748,0.005134744420206227,0.00628731015612773,0.005612543878484518,0.006597070385551552,0.005089249531684285,0.0031458287033760547,0.0029981641859993485,0.0038788757286326732,0.007997022418047662,0.0030894256561243704,0.0024507047367601977,0.0028208428913686903,0.002290082294900481,0.0032273405310271294,0.005732957860845363,0.0023739670290635773,0.002221483158289638,0.004577274622765186,0.0038608253895116005,0.0018623441932831262,0.0025917120543599835,0.0029934007207436377,0.0017729433182834368,0.0016688573956804003,0.0015484984719872034,0.001153095710801101,0.0016928410022381097,0.0017575107001505225,0.0029482275235875734,0.0018142154980379192,0.0029695790200942956,0.0032708504482562542,0.0020850066170750047,0.0011056915929124845,0.003573786637686918,0.0029381327929453166,0.0,0.0
11,0.002070924224131832,0.0007553593033799358,0.0009116962412656212,0.0007089673903281832,0.0020156407679898162,0.0019649066659707263,0.0012354276865217382,0.0008415866619677857,0.0008739470698846705,0.00046209466749111725,0.002690941028760932,1.0672446122166523,0.0014379743269283104,0.0009546182741130395,0.0005617217598355722,0.0006562674287364915,0.0010657028181934142,0.0007285060766651036,0.0006193394277101392,0.0007032812436467593,0.0009775089067467668,0.001351504402052183,0.0008606557210071138,0.0006307151295176467,0.0006571731252968886,0.0010544069196066477,0.0010293333388588298,0.0005696182961712743,0.0007032995959109719,0.001035988522324521,0.0005893279236995626,0.0005782377640571637,0.0006907055468463845,0.0006398347535522703,0.00048783065812214995,0.002009967484100264,0.0012970451721211866,0.0009927652490767716,0.00100810211195233,0.0006872178327192086,0.0008179542786556683,0.0007619161415546329,0.0006980316479667456,0.000416391305630227,0.0008212923668064882,0.000964289198407913,0.0023709053874460795,0.0007555066702034357,0.0022367891973851203,0.0008267125780604508,0.0007290276387941963,0.000484032213218118,0.013889757214139608,0.0015607294693696131,0.0,0.0
12,0.0068369747349874615,0.005264796674948375,0.002937064562446374,0.0040318020099633515,0.012537098735116204,0.01108892027199312,0.009046020634034636,0.017863890985721043,0.007574313589376141,0.001854235113213605,0.008056222174944803,0.008262466683587499,1.0533563660666274,0.007419406468600712,0.0034468221466337017,0.009104069202937552,0.007778554060682214,0.011147255386717335,0.014524492852774868,0.02411739980522615,0.008903365028423869,0.01395902790495388,0.010438387379984593,0.0047355419736206635,0.0047957564604551636,0.006709436426378196,0.025643937398707437,0.011577904083565922,0.0032736844990728185,0.006560317975931479,0.0036686837756251026,0.0021368903932552576,0.0024348995662755663,0.0032373352872081887,0.0032037444232303975,0.004548076523033396,0.0026778265769702436,0.0013776820777026456,0.002928738258544807,0.0013385698968641296,0.001419402913321108,0.001406598734460044,0.0010813572137760722,0.0024273701715003537,0.0012115316570053616,0.003012259527817668,0.002757526512258614,0.002770901697624,0.0030015271628995597,0.0025440005633285607,0.002498521927104409,0.0011182680305363278,0.0025507075980240133,0.0018325130864980017,0.0,0.0
13,0.00887474391183122,0.0130626133779947,0.002561230190309371,0.005097256073201315,0.006418779107460279,0.00622365406796581,0.03479523687272671,0.002899273379670617,0.0021364383743889097,0.001794265816282139,0.005584887975070177,0.006938828594787017,0.0058446244828844135,1.0887043652523927,0.006204866206701706,0.005749279121858963,0.006403428438456918,0.005147082175732056,0.0037832972439065505,0.006013801086133537,0.003743511954109189,0.007135285123632304,0.006157411027603134,0.007813423199252344,0.006728631819859507,0.005681417729519273,0.05258866699602374,0.0027716519247541135,0.0017010736176561046,0.002298714044168542,0.002506842821722688,0.001888495439585167,0.0018952470883777757,0.002968217397140352,0.0022380462712329003,0.0045301995359460345,0.0018749277877661591,0.001490406862736318,0.004228862307304463,0.0009999259768599127,0.001637072204111248,0.0016794218847346971,0.0011481935454405402,0.004501829810417166,0.0014503518855887548,0.0018525929998489165,0.0019733061741017094,0.002619354093081805,0.0021575911201158126,0.0032380991793494024,0.003143170589876429,0.001185915590208031,0.001887755710878859,0.0026906973412735165,0.0,0.0
14,0.0043521197711205726,0.0038597062635045065,0.003915247647413128,0.012249752949262773,0.0039190173232189224,0.0038386792633919955,0.0062637155937137895,0.00665082063434977,0.0030350199032317267,0.0026885608821349384,0.01332075343418842,0.003313981149591284,0.008024669730091893,0.005782476902454238,1.2095614852070304,0.0837722432207584,0.012220903342692909,0.028974761917862125,0.040181632422242694,0.038680829465042844,0.03196208742345243,0.014360444878850085,0.03927675841270681,0.007991259775625405,0.007603173089198726,0.004039764154964761,0.011992184457453425,0.0077420613148749306,0.0021808028163824,0.0025144126930945754,0.004162019837056098,0.0025895879595417884,0.005009077794562323,0.003273793739496708,0.00266227095759093,0.0024190780496274843,0.0015322700599540607,0.0010043855634448576,0.002846831148297742,0.0011704827067464403,0.0010567673297000432,0.0010442410263271048,0.0008787071301507961,0.0013688060135820695,0.0009332614165100566,0.0018585584596064937,0.003148317165349215,0.0013352871099563677,0.0018653867076573968,0.0013676840719485214,0.0016798463285893318,0.0009038070054799552,0.0012447440317377326,0.0011395327732517627,0.0,0.0
15,0.011928940448757369,0.011855446150500736,0.027059625562053307,0.022355054978089286,0.010950102979050922,0.013629176982730556,0.016338517740808668,0.007344378151895781,0.004968151133598248,0.005386505750063114,0.00993800263939271,0.007039643419624185,0.01675427208244211,0.011637234770416897,0.019725012925553308,1.155880111001732,0.019448006327536238,0.031210090095026333,0.06013049232559639,0.050887248355601176,0.07970219039741298,0.03832821684412317,0.06001084769822197,0.013398217579395274,0.01478574730525663,0.018164116791668197,0.03917482940320283,0.017340838529686813,0.00398209729087939,0.004559395266695692,0.006912022279602874,0.005224780018257744,0.008029863346165254,0.007769929433098443,0.00584697385227252,0.006024605928548051,0.00335468856197488,0.002659977749865887,0.005552405514757073,0.002226997278409632,0.0021253441869291422,0.002214854594850815,0.001646581295926615,0.004165066983436541,0.0017770898231652852,0.002588304178647258,0.005184299033079761,0.003731778809491319,0.003190039191429388,0.003964614376016023,0.00455762583091276,0.0020885814953757113,0.0030350060998746617,0.002675034710855557,0.0,0.0
16,0.0016354818551373768,0.0011788306674772814,0.0010273147525731619,0.0019664352027675613,0.0015274292225159632,0.001594211558610828,0.0018631523545807264,0.0015227023600804912,0.00250684717950033,0.0005803169953891759,0.0012513867053392266,0.0010395027057438675,0.0010262269211112462,0.0015681895136460688,0.001584259899036275,0.0015608198736093248,1.0062679423658087,0.0046513608322518605,0.0025574493875523533,0.001923051758747932,0.0019414682664081633,0.002637157246347461,0.003488233523542366,0.0016862694550678528,0.00107182651446943,0.0012023713419214211,0.0017966783944016558,0.0006308557463350923,0.0008984678272496176,0.0009651372690053631,0.0008768696381741575,0.0009202055128534174,0.0020026931398274706,0.0007322084561240316,0.0008746333868095692,0.0011740633174047142,0.00206825522643159,0.0009509001834890165,0.0031504127073309807,0.0020003710758478895,0.0008436916195643002,0.0006968760183766437,0.0006546090013967244,0.0003296755999667134,0.0005963977707322401,0.0009195918257976621,0.0018795844287781964,0.0008494398070589355,0.000917476023967748,0.0008794256802600412,0.0008348018205041739,0.0004613931604069578,0.0007125150169192277,0.0006437376893014798,0.0,0.0
